Num_Acc;luminosite
201700001890;5
201700001891;1
201700001892;1
201700001893;1
201700001894;5
201700001895;5
201700001896;1
201700001897;3
201700001898;1
201700001899;1
201700001900;4
201700001901;1
201700001902;1
201700001903;1
201700001904;1
201700001905;1
201700001906;5
201700001907;1
201700001908;2
201700001909;1
201700001910;3
201700001911;2
201700001912;1
201700001913;1
201700001914;3
201700001915;5
201700001916;3
201700001917;5
201700001918;3
201700001919;1
201700001920;2
201700001921;1
201700001922;2
201700001923;1
201700001924;1
201700001925;1
201700001926;1
201700001927;1
201700001928;1
201700001929;1
201700001930;1
201700001931;5
201700001932;1
201700001933;1
201700001934;1
201700001935;1
201700001936;2
201700001937;1
201700001938;1
201700001939;1
201700001940;1
201700001941;1
201700001942;1
201700001943;1
201700001944;5
201700001945;4
201700001946;1
201700001947;1
201700001948;1
201700001949;1
201700001950;1
201700001951;1
201700001952;1
201700001953;2
201700001954;1
201700001955;1
201700001956;1
201700001957;1
201700001958;1
201700001959;1
201700001960;5
201700001961;2
201700001962;1
201700001963;1
201700001964;1
201700001965;1
201700001966;1
201700001967;1
201700001968;1
201700001969;1
201700001970;1
201700001971;2
201700001972;1
201700001973;1
201700001974;5
201700001975;1
201700001976;1
201700001977;3
201700001978;3
201700001979;1
201700001980;1
201700001981;1
201700001982;1
201700001983;1
201700001984;1
201700001985;1
201700001986;1
201700001987;1
201700001988;1
201700001989;1
201700001990;1
201700001991;1
201700001992;1
201700001993;1
201700001994;1
201700001995;1
201700001996;1
201700001997;1
201700001998;1
201700001999;1
201700002000;1
201700002001;1
201700002002;5
201700002003;3
201700002004;1
201700002005;3
201700002006;2
201700002007;1
201700002008;1
201700002009;1
201700002010;1
201700002011;1
201700002012;1
201700002013;1
201700002014;1
201700002015;1
201700002016;3
201700002017;5
201700002018;1
201700002019;1
201700002020;3
201700002021;1
201700002022;1
201700002023;1
201700002024;1
201700002025;1
201700002026;1
201700002027;1
201700002028;1
201700002029;1
201700002030;3
201700002031;5
201700002032;5
201700002033;3
201700002034;2
201700002035;1
201700002036;1
201700002037;1
201700002038;1
201700002039;1
201700002040;1
201700002041;1
201700002042;1
201700002043;2
201700002044;1
201700002045;1
201700002046;1
201700002047;1
201700002048;2
201700002049;1
201700002050;1
201700002051;5
201700002052;3
201700002053;1
201700002054;1
201700002055;1
201700002056;3
201700002057;3
201700002058;1
201700002059;1
201700002060;1
201700002061;1
201700002062;3
201700002063;1
201700002064;1
201700002065;1
201700002066;2
201700002067;1
201700002068;2
201700002069;1
201700002070;2
201700002071;1
201700002072;3
201700002073;1
201700002074;5
201700002075;1
201700002076;1
201700002077;3
201700002078;1
201700002079;3
201700002080;1
201700002081;1
201700002082;1
201700002083;1
201700002084;2
201700002085;1
201700002086;1
201700002087;5
201700002088;2
201700002089;1
201700002090;1
201700002091;1
201700002092;5
201700002093;1
201700002094;5
201700002095;3
201700002096;5
201700002097;1
201700002098;1
201700002099;1
201700002100;5
201700002101;2
201700002102;1
201700002103;1
201700002104;3
201700002105;1
201700002106;1
201700002107;2
201700002108;1
201700002109;3
201700002110;3
201700002111;1
201700002112;1
201700002113;1
201700002114;1
201700002115;1
201700002116;1
201700002117;1
201700002118;1
201700002119;2
201700002120;1
201700002121;2
201700002122;1
201700002123;3
201700002124;1
201700002125;1
201700002126;1
201700002127;5
201700002128;3
201700002129;1
201700002130;1
201700002131;1
201700002132;1
201700002133;1
201700002134;1
201700002135;1
201700002136;1
201700002137;1
201700002138;1
201700002139;1
201700002140;1
201700002141;1
201700002142;3
201700002143;2
201700002144;3
201700002145;1
201700002146;1
201700002147;1
201700002148;1
201700002149;1
201700002150;1
201700002151;1
201700002152;4
201700002153;1
201700002154;1
201700002155;1
201700002156;1
201700002157;1
201700002158;1
201700002159;1
201700002160;5
201700002161;1
201700002162;1
201700002163;3
201700002164;1
201700002165;3
201700002166;1
201700002167;1
201700002168;3
201700002169;3
201700002170;4
201700002171;5
201700002172;1
201700002173;3
201700002174;1
201700002175;1
201700002176;3
201700002177;1
201700002178;3
201700002179;1
201700002180;1
201700002181;3
201700002182;1
201700002183;3
201700002184;1
201700002185;1
201700002186;3
201700002187;1
201700002188;1
201700002189;3
201700002190;1
201700002191;1
201700002192;1
201700002193;3
201700002194;3
201700002195;1
201700002196;1
201700002197;1
201700002198;1
201700002199;5
201700002200;5
201700002201;5
201700002202;1
201700002203;5
201700002204;5
201700002205;5
201700002206;5
201700002207;1
201700002208;1
201700002209;1
201700002210;1
201700002211;1
201700002212;3
201700002213;1
201700002214;1
201700002215;1
201700002216;1
201700002217;1
201700002218;1
201700002219;1
201700002220;2
201700002221;1
201700002222;1
201700002223;5
201700002224;3
201700002225;1
201700002226;1
201700002227;1
201700002228;3
201700002229;2
201700002230;1
201700002231;3
201700002232;1
201700002233;1
201700002234;1
201700002235;1
201700002236;2
201700002237;1
201700002238;1
201700002239;3
201700002240;1
201700002241;1
201700002242;1
201700002243;1
201700002244;3
201700002245;1
201700002246;1
201700002247;1
201700002248;5
201700002249;1
201700002250;1
201700002251;1
201700002252;5
201700002253;5
201700002254;1
201700002255;1
201700002256;1
201700002257;1
201700002258;1
201700002259;1
201700002260;2
201700002261;1
201700002262;2
201700002263;3
201700002264;5
201700002265;1
201700002266;1
201700002267;1
201700002268;1
201700002269;2
201700002270;2
201700002271;1
201700002272;1
201700002273;3
201700002274;1
201700002275;1
201700002276;1
201700002277;1
201700002278;1
201700002279;1
201700002280;1
201700002281;1
201700002282;1
201700002283;2
201700002284;1
201700002285;1
201700002286;1
201700002287;1
201700002288;1
201700002289;1
201700002290;1
201700002291;3
201700002292;1
201700002293;5
201700002294;2
201700002295;1
201700002296;1
201700002297;1
201700002298;3
201700002299;1
201700002300;1
201700002301;1
201700002302;1
201700002303;1
201700002304;1
201700002305;1
201700002306;1
201700002307;2
201700002308;1
201700002309;1
201700002310;1
201700002311;2
201700002312;5
201700002313;1
201700002314;1
201700002315;1
201700002316;1
201700002317;1
201700002318;2
201700002319;1
201700002320;1
201700002321;2
201700002322;1
201700002323;1
201700002324;3
201700002325;1
201700002326;2
201700002327;1
201700002328;1
201700002329;3
201700002330;1
201700002331;1
201700002332;1
201700002333;1
201700002334;1
201700002335;1
201700002336;3
201700002337;5
201700002338;1
201700002339;1
201700002340;1
201700002341;1
201700002342;3
201700002343;1
201700002344;1
201700002345;1
201700002346;1
201700002347;1
201700002348;3
201700002349;5
201700002350;1
201700002351;5
201700002352;1
201700002353;3
201700002354;1
201700002355;1
201700002356;1
201700002357;1
201700002358;3
201700002359;1
201700002360;1
201700002361;5
201700002362;1
201700002363;1
201700002364;1
201700002365;3
201700002366;1
201700002367;3
201700002368;1
201700002369;1
201700002370;1
201700002371;1
201700002372;1
201700002373;5
201700002374;1
201700002375;2
201700002376;1
201700002377;1
201700002378;1
201700002379;1
201700002380;1
201700002381;1
201700002382;1
201700002383;1
201700002384;1
201700002385;1
201700002386;1
201700002387;1
201700002388;1
201700002389;1
201700002390;1
201700002391;5
201700002392;1
201700002393;1
201700002394;1
201700002395;1
201700002396;1
201700002397;2
201700002398;3
201700002399;1
201700002400;1
201700002401;2
201700002402;1
201700002403;5
201700002404;1
201700002405;3
201700002406;3
201700002407;5
201700002408;3
201700002409;1
201700002410;3
201700002411;2
201700002412;1
201700002413;1
201700002414;1
201700002415;5
201700002416;1
201700002417;3
201700002418;1
201700002419;1
201700002420;2
201700002421;1
201700002422;3
201700002423;2
201700002424;1
201700002425;1
201700002426;2
201700002427;3
201700002428;1
201700002429;1
201700002430;1
201700002431;5
201700002432;3
201700002433;1
201700002434;1
201700002435;1
201700002436;3
201700002437;1
201700002438;1
201700002439;3
201700002440;2
201700002441;2
201700002442;1
201700002443;1
201700002444;2
201700002445;1
201700002446;1
201700002447;3
201700002448;3
201700002449;3
201700002450;1
201700002451;1
201700002452;1
201700002453;1
201700002454;1
201700002455;1
201700002456;5
201700002457;1
201700002458;1
201700002459;3
201700002460;1
201700002461;1
201700002462;1
201700002463;1
201700002464;3
201700002465;1
201700002466;1
201700002467;1
201700002468;1
201700002469;1
201700002470;1
201700002471;5
201700002472;3
201700002473;1
201700002474;3
201700002475;1
201700002476;1
201700002477;5
201700002478;2
201700002479;5
201700002480;3
201700002481;3
201700002482;1
201700002483;2
201700002484;1
201700002485;3
201700002486;3
201700002487;1
201700002488;5
201700002489;2
201700002490;1
201700002491;2
201700002492;1
201700002493;1
201700002494;1
201700002495;3
201700002496;1
201700002497;1
201700002498;3
201700002499;5
201700002500;1
201700002501;1
201700002502;1
201700002503;3
201700002504;1
201700002505;1
201700002506;1
201700002507;1
201700002508;1
201700002509;1
201700002510;1
201700002511;1
201700002512;5
201700002513;1
201700002514;1
201700002515;1
201700002516;1
201700002517;5
201700002518;1
201700002519;1
201700002520;1
201700002521;3
201700002522;3
201700002523;1
201700002524;1
201700002525;1
201700002526;1
201700002527;1
201700002528;1
201700002529;1
201700002530;1
201700002531;3
201700002532;1
201700002533;1
201700002534;1
201700002535;1
201700002536;1
201700002537;3
201700002538;1
201700002539;1
201700002540;2
201700002541;5
201700002542;1
201700002543;1
201700002544;1
201700002545;1
201700002546;1
201700002547;1
201700002548;1
201700002549;1
201700002550;5
201700002551;1
201700002552;1
201700002553;1
201700002554;1
201700002555;2
201700002556;2
201700002557;5
201700002558;1
201700002559;3
201700002560;3
201700002561;1
201700002562;1
201700002563;1
201700002564;1
201700002565;1
201700002566;1
201700002567;1
201700002568;2
201700002569;1
201700002570;1
201700002571;1
201700002572;4
201700002573;1
201700002574;3
201700002575;1
201700002576;1
201700002577;1
201700002578;3
201700002579;1
201700002580;5
201700002581;5
201700002582;2
201700002583;1
201700002584;1
201700002585;1
201700002586;1
201700002587;5
201700002588;1
201700002589;1
201700002590;1
201700002591;1
201700002592;1
201700002593;3
201700002594;3
201700002595;1
201700002596;1
201700002597;3
201700002598;1
201700002599;1
201700002600;1
201700002601;3
201700002602;1
201700002603;1
201700002604;1
201700002605;1
201700002606;1
201700002607;1
201700002608;1
201700002609;1
201700002610;1
201700002611;1
201700002612;1
201700002613;2
201700002614;3
201700002615;5
201700002616;5
201700002617;3
201700002618;1
201700002619;1
201700002620;1
201700002621;2
201700002622;1
201700002623;1
201700002624;1
201700002625;1
201700002626;1
201700002627;2
201700002628;1
201700002629;3
201700002630;1
201700002631;2
201700002632;1
201700002633;5
201700002634;5
201700002635;1
201700002636;3
201700002637;2
201700002638;1
201700002639;1
201700002640;2
201700002641;1
201700002642;1
201700002643;1
201700002644;1
201700002645;1
201700002646;1
201700002647;1
201700002648;2
201700002649;3
201700002650;1
201700002651;1
201700002652;1
201700002653;1
201700002654;1
201700002655;1
201700002656;1
201700002657;1
201700002658;1
201700002659;1
201700002660;1
201700002661;1
201700002662;1
201700002663;1
201700002664;1
201700002665;1
201700002666;1
201700002667;5
201700002668;3
201700002669;3
201700002670;3
201700002671;1
201700002672;1
201700002673;2
201700002674;2
201700002675;1
201700002676;1
201700002677;1
201700002678;2
201700002679;1
201700002680;1
201700002681;3
201700002682;1
201700002683;1
201700002684;1
201700002685;2
201700002686;5
201700002687;1
201700002688;5
201700002689;3
201700002690;1
201700002691;1
201700002692;1
201700002693;3
201700002694;1
201700002695;1
201700002696;1
201700002697;1
201700002698;1
201700002699;1
201700002700;1
201700002701;1
201700002702;1
201700002703;1
201700002704;3
201700002705;5
201700002706;1
201700002707;1
201700002708;1
201700002709;5
201700002710;3
201700002711;1
201700002712;1
201700002713;1
201700002714;1
201700002715;3
201700002716;1
201700002717;2
201700002718;1
201700002719;1
201700002720;1
201700002721;1
201700002722;1
201700002723;1
201700002724;1
201700002725;5
201700002726;1
201700002727;1
201700002728;3
201700002729;5
201700002730;1
201700002731;1
201700002732;1
201700002733;3
201700002734;1
201700002735;1
201700002736;1
201700002737;1
201700002738;1
201700002739;3
201700002740;1
201700002741;1
201700002742;1
201700002743;2
201700002744;3
201700002745;3
201700002746;1
201700002747;1
201700002748;1
201700002749;1
201700002750;3
201700002751;3
201700002752;1
201700002753;1
201700002754;1
201700002755;1
201700002756;1
201700002757;1
201700002758;1
201700002759;1
201700002760;1
201700002761;5
201700002762;1
201700002763;1
201700002764;1
201700002765;1
201700002766;1
201700002767;1
201700002768;1
201700002769;1
201700002770;1
201700002771;1
201700002772;3
201700002773;3
201700002774;1
201700002775;1
201700002776;1
201700002777;1
201700002778;1
201700002779;2
201700002780;1
201700002781;5
201700002782;1
201700002783;3
201700002784;1
201700002785;1
201700002786;1
201700002787;1
201700002788;1
201700002789;1
201700002790;1
201700002791;1
201700002792;1
201700002793;3
201700002794;3
201700002795;1
201700002796;1
201700002797;1
201700002798;1
201700002799;1
201700002800;3
201700002801;1
201700002802;1
201700002803;1
201700002804;1
201700002805;1
201700002806;1
201700002807;1
201700002808;1
201700002809;1
201700002810;1
201700002811;3
201700002812;1
201700002813;1
201700002814;1
201700002815;1
201700002816;1
201700002817;2
201700002818;1
201700002819;1
201700002820;1
201700002821;1
201700002822;1
201700002823;1
201700002824;1
201700002825;1
201700002826;1
201700002827;3
201700002828;5
201700002829;5
201700002830;5
201700002831;1
201700002832;1
201700002833;5
201700002834;5
201700002835;1
201700002836;5
201700002837;1
201700002838;1
201700002839;2
201700002840;5
201700002841;5
201700002842;1
201700002843;2
201700002844;1
201700002845;1
201700002846;1
201700002847;1
201700002848;1
201700002849;1
201700002850;1
201700002851;1
201700002852;3
201700002853;1
201700002854;1
201700002855;1
201700002856;1
201700002857;1
201700002858;1
201700002859;2
201700002860;5
201700002861;1
201700002862;1
201700002863;2
201700002864;1
201700002865;1
201700002866;1
201700002867;1
201700002868;1
201700002869;1
201700002870;1
201700002871;1
201700002872;1
201700002873;1
201700002874;1
201700002875;1
201700002876;2
201700002877;1
201700002878;4
201700002879;1
201700002880;1
201700002881;1
201700002882;1
201700002883;1
201700002884;1
201700002885;5
201700002886;1
201700002887;1
201700002888;1
201700002889;1
201700002890;3
201700002891;1
